can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,region,team_join_date,birth_date,has_temporary_code,opta_code,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,team_name
True,True,,,587178,0,0,0,0,0,2,0.5,,0,Yasin,0.0,46,False,,,4.0,587178.jpg,0.0,False,Özcan,0.3,False,,a,2,7,0,0,0,0,0,0.0,0.0,Yasin,219.0,2025-06-01,2006-04-20,False,p587178,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,477,191,468,190,444,188,477,191,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,657,210,111,68,480,191,352,135,0.0,0.0,Aston Villa
True,True,,,244850,0,0,0,0,0,3,1.8,,0,Morgan,0.0,47,False,,,7.0,244850.jpg,4.4,False,Rogers,24.9,False,,a,2,7,161,0,0,0,0,0.0,23.0,Rogers,241.0,2024-02-01,2002-07-26,False,p244850,3115,8,11,10,40,0,0,0,10,0,0,15,534,731.6,722.7,689.0,214.3,0,37,6.49,5.24,11.73,43.70,45,13,32,29,38,24,19,14,,,,,,,0.19,0.0,0.15,0.34,1.26,1.16,34,22,634,278,26,15,11,5,1.07,0.29,Aston Villa
True,True,,,166989,0,0,0,0,0,3,1.6,,0,Youri,0.0,48,False,,,6.0,166989.jpg,3.4,False,Tielemans,1.6,False,,a,2,7,121,0,0,0,0,0.0,20.2,Tielemans,21.0,2023-06-14,1997-05-07,False,p166989,3025,3,7,7,46,0,0,1,4,0,0,15,686,799.6,963.1,333.0,209.6,0,35,3.31,5.83,9.14,43.87,29,7,8,8,93,64,23,18,3.0,,,,4.0,,0.1,0.0,0.17,0.27,1.31,1.37,83,58,565,229,101,48,148,49,1.04,0.21,Aston Villa
True,True,,,215711,0,0,0,0,0,3,1.5,,0,Leon,0.0,49,False,,,5.5,215711.jpg,2.0,False,Bailey,0.5,False,,a,2,7,47,0,0,0,0,0.0,8.5,Bailey,107.0,2021-08-04,1997-08-09,False,p215711,1132,1,2,2,19,0,0,0,3,0,0,2,174,146.4,235.8,325.0,70.3,0,14,1.73,2.92,4.65,13.91,280,130,154,107,94,65,194,102,8.0,,4.0,,,,0.14,0.0,0.23,0.37,1.11,1.51,147,96,497,187,251,114,270,90,1.11,0.16,Aston Villa
True,True,,,195546,0,0,0,0,0,3,1.5,,0,Emiliano,0.0,50,False,,,5.5,195546.jpg,0.9,False,Buendía Stati,0.1,False,,a,2,7,11,0,0,0,0,0.0,2.0,Buendía,10.0,2021-06-10,1996-12-25,False,p195546,89,0,0,0,2,0,0,0,1,0,0,0,37,16.4,23.2,16.0,5.2,0,0,0.65,0.03,0.68,2.27,357,167,320,166,309,162,355,168,,,,,,,0.66,0.0,0.03,0.69,2.3,2.02,135,89,485,180,381,181,626,269,0.0,0.0,Aston Villa
True,True,,,469247,0,0,0,0,0,3,1.5,,0,Samuel,0.0,51,False,,,5.5,469247.jpg,0.0,False,Iling-Junior,0.0,False,,a,2,7,0,0,0,0,0,0.0,0.0,Iling Jr,241.0,2024-07-01,2003-10-04,False,p469247,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,651,290,651,290,648,287,651,290,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,178,115,528,206,651,290,644,284,0.0,0.0,Aston Villa
True,True,,,232653,0,0,0,0,0,3,1.5,,0,Jacob,0.0,52,False,,,5.5,232653.jpg,2.3,False,Ramsey,0.6,False,,a,2,7,66,0,0,0,0,0.0,12.0,J.Ramsey,241.0,2019-02-12,2001-05-28,False,p232653,1616,1,4,5,26,0,0,0,2,1,0,3,265,235.4,307.9,245.0,78.7,0,19,1.59,2.18,3.77,23.99,228,109,120,86,120,81,172,94,,,,,,,0.09,0.0,0.12,0.21,1.34,1.45,155,102,505,193,211,93,239,78,1.06,0.28,Aston Villa
True,True,,,204646,0,0,0,0,0,3,1.5,,0,Donyell,0.0,53,False,,,5.5,204646.jpg,2.4,False,Malen,1.3,False,,a,2,7,34,0,0,0,0,0.0,6.2,Malen,152.0,2025-01-14,1999-01-19,False,p204646,296,3,0,0,6,0,0,0,0,0,0,3,112,138.2,42.7,208.0,38.5,0,2,2.15,0.15,2.30,4.77,284,134,288,155,143,95,262,133,,,,,,,0.65,0.0,0.05,0.7,1.45,1.82,140,93,490,184,196,84,168,59,0.61,0.0,Aston Villa
True,True,,,122806,0,0,0,0,0,3,1.5,,0,John,0.0,54,False,,,5.5,122806.jpg,2.3,False,McGinn,0.6,False,,a,2,7,78,0,0,0,0,0.0,14.2,McGinn,243.0,2018-08-08,1994-10-18,False,p122806,2217,1,4,8,34,0,0,0,7,0,0,1,360,277.2,500.6,263.0,103.7,0,27,3.10,2.70,5.80,35.03,210,101,70,56,114,78,127,77,6.0,,6.0,,,,0.13,0.0,0.11,0.24,1.42,1.38,121,79,471,170,209,92,241,80,1.1,0.32,Aston Villa
True,True,,,88894,0,0,0,0,0,3,1.0,,0,Ross,0.0,55,False,,,5.0,88894.jpg,2.2,False,Barkley,0.3,False,,a,2,7,44,0,0,0,0,0.0,8.8,Barkley,241.0,2024-07-01,1993-12-05,False,p88894,567,3,1,1,10,0,0,0,3,0,0,5,166,215.4,128.1,206.0,54.8,0,3,1.79,0.43,2.22,6.32,238,115,215,132,146,97,228,122,,,,,,,0.28,0.0,0.07,0.35,1.0,1.59,218,139,333,83,219,95,330,109,0.48,0.16,Aston Villa
True,False,0.0,,491287,0,0,0,0,0,3,0.0,,0,Enzo,0.0,56,False,Season-long loan to Benfica,2025-07-22T13:50:13.193555Z,5.0,491287.jpg,0.0,False,Barrenechea,0.0,False,,u,2,7,0,0,0,0,0,0.0,0.0,Barrenechea,,,,False,p491287,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,624,269,623,269,616,266,624,269,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,316,198,431,142,624,269,662,297,0.0,0.0,Aston Villa
True,True,,,461421,0,0,0,0,0,3,1.0,,0,Lewis,0.0,57,False,,,5.0,461421.jpg,0.0,False,Dobbin,0.1,False,,a,2,7,0,0,0,0,0,0.0,0.0,Dobbin,241.0,2024-06-23,2003-01-03,False,p461421,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,617,262,615,261,608,258,617,262,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,299,186,414,130,617,262,612,257,0.0,0.0,Aston Villa
True,True,,,226944,0,0,0,0,0,3,1.0,,0,Boubacar,0.0,58,False,,,5.0,226944.jpg,2.2,False,Kamara,0.2,False,,a,2,7,57,0,0,0,0,0.0,11.4,Kamara,73.0,2022-06-11,1999-11-23,False,p226944,1720,1,0,6,22,0,0,0,2,0,0,3,296,326.6,191.0,83.0,60.2,0,20,0.82,0.83,1.65,23.03,194,90,180,122,237,132,220,117,,,,,,,0.04,0.0,0.04,0.08,1.21,1.15,271,170,386,114,222,97,421,135,1.05,0.31,Aston Villa
True,True,,,449871,0,0,0,0,0,3,1.0,,0,Amadou,0.0,59,False,,,5.0,449871.jpg,2.5,False,Onana,1.7,False,,a,2,7,65,0,0,0,0,0.0,13.0,Onana,21.0,2024-07-22,2001-08-16,False,p449871,1613,3,0,6,23,0,0,0,4,0,0,5,324,358.0,194.8,215.0,77.0,0,20,2.12,0.84,2.96,23.66,174,80,178,121,141,93,177,97,,,,,,,0.12,0.0,0.05,0.17,1.32,1.28,294,184,409,128,184,78,138,45,1.12,0.33,Aston Villa
True,True,,,577731,0,0,0,0,0,3,0.5,,0,Ben,0.0,60,False,,,4.5,577731.jpg,0.0,False,Broggio,0.3,False,,a,2,7,0,0,0,0,0,0.0,0.0,Broggio,,,,False,p577731,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,579,237,575,237,559,231,579,237,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,524,288,301,65,580,238,365,117,0.0,0.0,Aston Villa
True,True,,,151589,0,0,0,0,0,3,0.5,,0,Leander,0.0,61,False,,,4.5,151589.jpg,0.0,False,Dendoncker,0.4,False,,a,2,7,0,0,0,0,0,0.0,0.0,Dendoncker,21.0,2022-09-01,1995-04-15,False,p151589,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,490,185,484,185,463,177,490,185,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,374,224,151,1,493,186,299,97,0.0,0.0,Aston Villa
True,True,,,559962,0,0,0,0,0,3,0.5,,0,Jamaldeen,0.0,62,False,,,4.5,559962.jpg,0.0,False,Jimoh-Aloba,0.1,False,,a,2,7,0,0,0,0,0,0.0,0.0,Jimoh-Aloba,241.0,2024-09-23,2006-10-02,False,p559962,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,567,232,563,232,546,225,567,232,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,509,280,286,57,568,233,624,267,0.0,0.0,Aston Villa
True,True,,,537403,0,0,0,0,0,3,0.5,,0,Kadan,0.0,63,False,,,4.5,537403.jpg,0.0,False,Young,0.6,False,,a,2,7,0,0,0,0,0,0.0,0.0,Young,,,,False,p537403,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,555,223,551,223,534,216,555,223,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,495,270,272,47,557,224,240,79,0.0,0.0,Aston Villa
True,True,,,178301,0,0,0,0,0,4,2.3,,0,Ollie,0.0,64,False,,,9.0,178301.jpg,4.9,False,Watkins,11.8,False,,a,2,7,186,0,0,0,0,0.0,20.7,Watkins,241.0,2020-09-09,1995-12-30,False,p178301,2593,16,8,10,40,0,0,0,2,0,0,32,631,766.0,345.2,1148.0,223.8,0,31,15.12,2.07,17.19,38.62,34,6,102,9,6,4,15,5,,,,,3.0,,0.52,0.0,0.07,0.59,1.34,1.39,7,3,664,67,13,6,35,9,1.08,0.35,Aston Villa
True,True,,,576756,0,0,0,0,0,4,0.5,,0,Zépiqueno,0.0,65,False,,,4.5,576756.jpg,0.0,False,Redmond,0.9,False,,a,2,7,0,0,0,0,0,0.0,0.0,Redmond,,,,False,p576756,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,577,48,573,48,557,48,577,48,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,521,64,298,15,578,48,199,37,0.0,0.0,Aston Villa
True,True,,,518030,0,0,0,0,0,1,1.8,,0,Max,0.0,183,False,,,4.5,518030.jpg,0.0,False,Weiß,0.2,False,,a,3,90,0,0,0,0,0,0.0,0.0,Weiss,80.0,2025-06-25,2004-06-15,False,p518030,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,546,76,542,73,524,63,546,76,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,482,33,259,62,548,76,445,60,0.0,0.0,Burnley
True,True,,,489571,0,0,0,0,0,1,0.5,,0,Etienne,0.0,184,False,,,4.0,489571.jpg,0.0,False,Green,0.4,False,,a,3,90,0,0,0,0,0,0.0,0.0,Green,241.0,2024-08-07,2000-07-19,False,p489571,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,447,59,437,50,407,36,447,59,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,616,67,70,34,450,59,280,41,0.0,0.0,Burnley
True,True,,,51943,0,0,0,0,0,1,0.5,,0,Václav,0.0,185,False,,,4.0,51943.jpg,0.0,False,Hladký,0.5,False,,a,3,90,0,0,0,0,0,0.0,0.0,Hladký,57.0,2024-07-19,1990-11-14,False,p51943,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,392,31,379,19,345,4,392,31,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,548,35,2,2,396,32,273,40,0.0,0.0,Burnley
True,True,,,192290,0,0,0,0,0,2,1.4,,0,Connor,0.0,186,False,,,4.5,192290.jpg,0.0,False,Roberts,0.1,False,,a,3,90,0,0,0,0,0,0.0,0.0,Roberts,244.0,2021-08-31,1995-09-23,False,p192290,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,494,202,488,201,467,200,494,202,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,383,84,160,104,497,202,477,188,0.0,0.0,Burnley
True,True,,,58621,0,0,0,0,0,2,1.4,,0,Kyle,0.0,187,False,,,4.5,58621.jpg,0.9,False,Walker,2.3,False,,a,3,90,13,0,0,0,0,0.0,2.9,Walker,241.0,2025-07-05,1990-05-28,False,p58621,966,0,0,0,21,0,0,0,3,0,0,0,63,157.4,147.7,29.0,33.5,0,9,0.12,1.34,1.46,19.26,272,100,204,56,292,106,276,96,,,,,,,0.01,0.0,0.12,0.13,1.79,1.96,351,62,128,82,379,134,118,39,0.84,0.0,Burnley
True,True,,,247245,0,0,0,0,0,2,0.5,,0,Hannes,0.0,188,False,,,4.0,247245.jpg,0.0,False,Delcroix,0.5,False,,a,3,90,0,0,0,0,0,0.0,0.0,Delcroix,21.0,2023-08-22,1999-02-28,False,p247245,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,420,154,410,152,378,144,420,154,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,585,160,39,18,423,154,264,95,0.0,0.0,Burnley
True,True,,,461567,0,0,0,0,0,2,0.5,,0,Owen,0.0,189,False,,,4.0,461567.jpg,0.0,False,Dodgson,0.3,False,,a,3,90,0,0,0,0,0,0.0,0.0,Dodgson,241.0,2021-08-20,2003-03-19,False,p461567,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,433,163,423,161,392,154,433,163,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,600,171,54,29,436,163,364,142,0.0,0.0,Burnley
True,True,,,478969,0,0,0,0,0,2,0.5,,0,Hjalmar,0.0,190,False,,,4.0,478969.jpg,0.0,False,Ekdal,0.3,False,,a,3,90,0,0,0,0,0,0.0,0.0,Ekdal,206.0,2023-01-21,1998-10-21,False,p478969,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,445,169,435,167,404,160,445,169,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,613,178,67,36,448,169,366,143,0.0,0.0,Burnley
True,True,,,477717,0,0,0,0,0,2,0.5,,0,Maxime,0.0,191,False,,,4.0,477717.jpg,0.0,False,Estève,10.2,False,,a,3,90,0,0,0,0,0,0.0,0.0,Estève,73.0,2024-06-14,2002-05-26,False,p477717,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,444,168,434,166,403,159,444,168,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,612,177,66,35,447,168,44,15,0.0,0.0,Burnley
True,True,,,494960,0,0,0,0,0,2,0.5,,0,Quilindschy,0.0,192,False,,,4.0,494960.jpg,0.0,False,Hartman,0.4,False,,a,3,90,0,0,0,0,0,0.0,0.0,Hartman,152.0,2025-06-26,2001-11-14,False,p494960,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,452,173,442,171,412,164,452,173,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,621,182,75,40,455,173,307,113,0.0,0.0,Burnley
True,True,,,461188,0,0,0,0,0,2,0.5,,0,Bashir,0.0,193,False,,,4.0,461188.jpg,0.0,False,Humphreys,0.4,False,,a,3,90,0,0,0,0,0,0.0,0.0,Humphreys,241.0,2025-07-01,2003-03-15,False,p461188,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,430,161,420,159,389,152,430,161,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,597,169,51,27,433,161,304,110,0.0,0.0,Burnley
True,True,,,241231,0,0,0,0,0,2,0.5,,0,Jordan,0.0,194,False,,,4.0,241231.jpg,0.0,False,Beyer,0.3,False,,a,3,90,0,0,0,0,0,0.0,0.0,Jordan,80.0,2023-07-01,2000-05-19,False,p241231,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,418,152,408,150,376,142,418,152,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,583,158,37,16,421,152,378,150,0.0,0.0,Burnley
True,True,,,549329,0,0,0,0,0,2,0.5,,0,Lucas,0.0,195,False,,,4.0,549329.jpg,0.0,False,Pires Silva,0.3,False,,a,3,90,0,0,0,0,0,0.0,0.0,Lucas Pires,30.0,2024-07-16,2001-03-24,False,p549329,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,468,186,459,185,433,181,468,186,2.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,644,201,98,59,471,186,359,139,0.0,0.0,Burnley
True,True,,,450072,0,0,0,0,0,2,0.5,,0,Shurandy,0.0,196,False,,,4.0,450072.jpg,0.0,False,Sambo,0.2,False,,a,3,90,0,0,0,0,0,0.0,0.0,Sambo,152.0,2024-06-28,2001-08-19,False,p450072,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,429,160,419,158,388,151,429,160,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,596,168,50,26,432,160,409,164,0.0,0.0,Burnley
True,True,,,519895,0,0,0,0,0,2,0.5,,0,Oliver,0.0,197,False,,,4.0,519895.jpg,0.0,False,Sonne,0.2,False,,a,3,90,0,0,0,0,0,0.0,0.0,Sonne,169.0,2025-01-01,2000-11-10,False,p519895,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,461,180,452,179,426,175,461,180,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,636,194,90,52,464,180,416,167,0.0,0.0,Burnley
True,True,,,180804,0,0,0,0,0,2,0.5,,0,Axel,0.0,198,False,,,4.0,180804.jpg,1.2,False,Tuanzebe,3.9,False,,a,3,90,27,0,0,0,0,0.0,6.8,Tuanzebe,50.0,2025-07-01,1997-11-14,False,p180804,1710,0,1,1,38,1,0,0,3,1,0,0,80,284.4,93.4,25.0,40.1,0,20,0.21,0.26,0.47,32.01,205,74,242,80,295,107,257,84,,,,,,,0.01,0.0,0.01,0.02,1.68,2.0,570,150,24,8,326,116,87,31,1.05,0.05,Burnley
True,True,,,208912,0,0,0,0,0,2,0.5,,0,Joe,0.0,199,False,,,4.0,208912.jpg,0.0,False,Worrall,0.2,False,,a,3,90,0,0,0,0,0,0.0,0.0,Worrall,241.0,2024-08-23,1997-01-10,False,p208912,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,408,146,397,144,364,135,408,146,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,571,151,25,9,411,146,397,159,0.0,0.0,Burnley
True,True,,,444180,0,0,0,0,0,3,1.5,,0,Jaidon,0.0,200,False,,,5.5,444180.jpg,0.0,False,Anthony,0.1,False,,a,3,90,0,0,0,0,0,0.0,0.0,Anthony,241.0,2025-07-01,1999-12-01,False,p444180,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,650,289,650,289,647,286,650,289,1.0,,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,171,111,521,202,650,289,480,161,0.0,0.0,Burnley
True,True,,,183751,0,0,0,0,0,3,1.5,,0,Manuel,0.0,201,False,,,5.5,183751.jpg,0.0,False,Benson Hedilazio,0.0,False,,a,3,90,0,0,0,0,0,0.0,0.0,Benson,6.0,2022-08-04,1997-03-28,False,p183751,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,640,282,640,282,637,279,640,282,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,133,87,483,178,640,282,652,289,0.0,0.0,Burnley
True,True,,,179458,0,0,0,0,0,3,1.5,,0,Jacob,0.0,202,False,,,5.5,179458.jpg,0.0,False,Bruun Larsen,0.1,False,,a,3,90,0,0,0,0,0,0.0,0.0,Bruun Larsen,58.0,2025-07-11,1998-09-19,False,p179458,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,639,281,639,281,636,278,639,281,,,,,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,131,85,481,176,639,281,603,250,0.0,0.0,Burnley
True,True,,,578614,0,0,0,0,0,3,1.0,,0,Enock,0.0,203,False,,,5.0,578614.jpg,0.0,False,Agyei,0.1,False,,a,3,90,0,0,0,0,0,0.0,0.0,Boateng,21.0,2023-01-30,2005-01-13,False,p578614,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,633,276,632,276,625,273,633,276,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,340,218,455,162,633,276,557,213,0.0,0.0,Burnley
True,True,,,250735,0,0,0,0,0,3,1.0,,0,Darko,0.0,204,False,,,5.0,250735.jpg,0.0,False,Churlinov,0.1,False,,a,3,90,0,0,0,0,0,0.0,0.0,Churlinov,,2022-08-19,2000-07-11,False,p250735,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,608,257,606,257,597,252,608,257,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,282,178,397,122,609,258,628,271,0.0,0.0,Burnley
True,True,,,172567,0,0,0,0,0,3,1.0,,0,Josh,0.0,205,False,,,5.0,172567.jpg,0.0,False,Cullen,0.1,False,,a,3,90,0,0,0,0,0,0.0,0.0,Cullen,104.0,2022-07-12,1996-04-07,False,p172567,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,598,249,595,249,584,244,598,249,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,235,150,350,94,599,250,568,221,0.0,0.0,Burnley
True,True,,,174592,0,0,0,0,0,3,1.0,,0,Marcus,0.0,206,False,,,5.0,174592.jpg,0.0,False,Edwards,0.2,False,,a,3,90,0,0,0,0,0,0.0,0.0,Edwards,241.0,2025-07-01,1998-12-03,False,p174592,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,599,250,596,250,585,245,599,250,3.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,237,151,352,95,600,251,393,123,0.0,0.0,Burnley
True,True,,,465527,0,0,0,0,0,3,1.0,,0,Hannibal,0.0,207,False,,,5.0,465527.jpg,0.0,False,Mejbri,0.2,False,,a,3,90,0,0,0,0,0,0.0,0.0,Hannibal,218.0,2024-08-28,2003-01-21,False,p465527,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,618,263,616,262,609,259,618,263,,,3.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,300,187,415,131,618,263,417,134,0.0,0.0,Burnley
True,True,,,487702,0,0,0,0,0,3,1.0,,0,Luca,0.0,208,False,,,5.0,487702.jpg,0.0,False,Koleosho,0.1,False,,a,3,90,0,0,0,0,0,0.0,0.0,Koleosho,106.0,2023-07-25,2004-09-15,False,p487702,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,623,268,622,268,615,265,623,268,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,313,196,428,140,623,268,570,222,0.0,0.0,Burnley
True,True,,,167887,0,0,0,0,0,3,1.0,,0,Josh,0.0,209,False,,,5.0,167887.jpg,0.0,False,Laurent,0.1,False,,a,3,90,0,0,0,0,0,0.0,0.0,Laurent,241.0,2024-08-30,1995-05-06,False,p167887,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,597,248,594,248,583,243,597,248,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,231,148,346,92,598,249,618,262,0.0,0.0,Burnley
True,True,,,469272,0,0,0,0,0,3,1.0,,0,Loum,0.0,210,False,,,5.0,469272.jpg,0.0,False,Tchaouna,0.1,False,,a,3,90,0,0,0,0,0,0.0,0.0,Tchaouna,73.0,2025-07-02,2003-09-08,False,p469272,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,620,265,618,264,611,261,620,265,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,304,191,419,135,620,265,625,268,0.0,0.0,Burnley
True,True,,,447715,0,0,0,0,0,3,0.5,,0,Aaron,0.0,211,False,,,4.5,447715.jpg,0.0,False,Ramsey,12.8,False,,a,3,90,0,0,0,0,0,0.0,0.0,A.Ramsey,241.0,2023-08-22,2003-01-21,False,p447715,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,512,194,508,194,488,186,512,194,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,432,236,209,13,515,195,33,9,0.0,0.0,Burnley
True,True,,,576323,0,0,0,0,0,3,0.5,,0,Oluwaseun,0.0,212,False,,,4.5,576323.jpg,0.0,False,Adewumi,0.1,False,,a,3,90,0,0,0,0,0,0.0,0.0,Adewumi,14.0,2024-08-29,2005-02-23,False,p576323,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,576,236,572,236,556,230,576,236,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,520,286,297,63,577,237,589,238,0.0,0.0,Burnley
